Generation,Timeline,Parental,PARENT_ID,ID,Treatment,tags,number
S2,155,D,1149,2895,D,2895 _ D,2
S2,155,W,1149,2898,D,2898 _ D,2
S2,164,D,1150,2901,D,2901 _ D,2
S2,164,W,1150,2904,D,2904 _ D,2
S2,164,D,1151,2907,D,2907 _ D,2
S2,164,W,1151,2910,D,2910 _ D,2
S2,164,D,1152,2913,D,2913 _ D,2
S2,164,W,1152,2916,D,2916 _ D,2
S2,164,D,1153,2919,D,2919 _ D,2
S2,164,W,1153,2922,D,2922 _ D,2
S2,164,D,1154,2925,D,2925 _ D,2
S2,164,W,1154,2928,D,2928 _ D,2
S2,164,D,1155,2931,D,2931 _ D,2
S2,164,W,1155,2934,D,2934 _ D,2
S2,166,D,1156,2937,D,2937 _ D,2
S2,166,W,1156,2940,D,2940 _ D,2
S2,166,D,1157,2943,D,2943 _ D,2
S2,166,W,1157,2946,D,2946 _ D,2
S2,166,D,1158,2949,D,2949 _ D,2
S2,166,W,1158,2952,D,2952 _ D,2
S2,166,D,1159,2955,D,2955 _ D,2
S2,166,W,1159,2958,D,2958 _ D,2
S2,166,D,1160,2961,D,2961 _ D,2
S2,166,W,1160,2964,D,2964 _ D,2
S2,166,D,1161,2967,D,2967 _ D,2
S2,166,W,1161,2970,D,2970 _ D,2
S2,167,D,1162,2973,D,2973 _ D,2
S2,167,W,1162,2976,D,2976 _ D,2
S2,167,D,1163,2979,D,2979 _ D,2
S2,167,W,1163,2982,D,2982 _ D,2
S2,167,D,1164,2985,D,2985 _ D,2
S2,167,W,1164,2988,D,2988 _ D,2
S2,167,D,1165,2991,D,2991 _ D,2
S2,167,W,1165,2994,D,2994 _ D,2
S2,167,D,1166,2997,D,2997 _ D,2
S2,167,W,1166,3000,D,3000 _ D,2
S2,167,D,1167,3003,D,3003 _ D,2
S2,167,W,1167,3006,D,3006 _ D,2
S2,170,D,1168,3009,D,3009 _ D,2
S2,170,W,1168,3012,D,3012 _ D,2
S2,170,D,1169,3015,D,3015 _ D,2
S2,170,W,1169,3018,D,3018 _ D,2
S2,170,D,1170,3021,D,3021 _ D,2
S2,170,W,1170,3024,D,3024 _ D,2
S2,170,D,1171,3027,D,3027 _ D,2
S2,170,W,1171,3030,D,3030 _ D,2
S2,170,D,1172,3033,D,3033 _ D,2
S2,170,W,1172,3036,D,3036 _ D,2
S2,170,D,1173,3039,D,3039 _ D,2
S2,170,W,1173,3042,D,3042 _ D,2
S2,172,D,1174,3045,D,3045 _ D,2
S2,172,W,1174,3048,D,3048 _ D,2
S2,172,D,1175,3051,D,3051 _ D,2
S2,172,W,1175,3054,D,3054 _ D,2
S2,172,D,1176,3057,D,3057 _ D,2
S2,172,W,1176,3060,D,3060 _ D,2
S2,172,D,1177,3063,D,3063 _ D,2
S2,172,W,1177,3066,D,3066 _ D,2
S2,172,D,1178,3069,D,3069 _ D,2
S2,172,W,1178,3072,D,3072 _ D,2
S2,172,D,1179,3075,D,3075 _ D,2
S2,172,W,1179,3078,D,3078 _ D,2
S2,342,D,1180,3081,D,3081 _ D,2
S2,342,W,1180,3084,D,3084 _ D,2
S2,342,D,1181,3087,D,3087 _ D,2
S2,342,W,1181,3090,D,3090 _ D,2
S2,342,D,1182,3093,D,3093 _ D,2
S2,342,W,1182,3096,D,3096 _ D,2
S2,342,D,1183,3099,D,3099 _ D,2
S2,342,W,1183,3102,D,3102 _ D,2
S2,342,D,1184,3105,D,3105 _ D,2
S2,342,W,1184,3108,D,3108 _ D,2
S2,342,D,1185,3111,D,3111 _ D,2
S2,342,W,1185,3114,D,3114 _ D,2
S2,343,D,1186,3117,D,3117 _ D,2
S2,343,W,1186,3120,D,3120 _ D,2
S2,343,D,1187,3123,D,3123 _ D,2
S2,343,W,1187,3126,D,3126 _ D,2
S2,343,D,1188,3129,D,3129 _ D,2
S2,343,W,1188,3132,D,3132 _ D,2
S2,343,D,1189,3135,D,3135 _ D,2
S2,343,W,1189,3138,D,3138 _ D,2
S2,343,D,1190,3141,D,3141 _ D,2
S2,343,W,1190,3144,D,3144 _ D,2
S2,343,D,1191,3147,D,3147 _ D,2
S2,343,W,1191,3150,D,3150 _ D,2
S2,344,D,1192,3153,D,3153 _ D,2
S2,344,W,1192,3156,D,3156 _ D,2
S2,344,D,1193,3159,D,3159 _ D,2
S2,344,W,1193,3162,D,3162 _ D,2
S2,344,D,1194,3165,D,3165 _ D,2
S2,344,W,1194,3168,D,3168 _ D,2
S2,344,D,1195,3171,D,3171 _ D,2
S2,344,W,1195,3174,D,3174 _ D,2
S2,344,D,1196,3177,D,3177 _ D,2
S2,344,W,1196,3180,D,3180 _ D,2
S2,344,D,1197,3183,D,3183 _ D,2
S2,344,W,1197,3186,D,3186 _ D,2
S2,345,D,1198,3189,D,3189 _ D,2
S2,345,W,1198,3192,D,3192 _ D,2
S2,345,D,1199,3195,D,3195 _ D,2
S2,345,W,1199,3198,D,3198 _ D,2
S2,345,D,1200,3201,D,3201 _ D,2
S2,345,W,1200,3204,D,3204 _ D,2
S2,345,D,1201,3207,D,3207 _ D,2
S2,345,W,1201,3210,D,3210 _ D,2
S2,345,D,1202,3213,D,3213 _ D,2
S2,345,W,1202,3216,D,3216 _ D,2
S2,345,D,1203,3219,D,3219 _ D,2
S2,345,W,1203,3222,D,3222 _ D,2
S2,349,D,1204,3225,D,3225 _ D,2
S2,349,W,1204,3228,D,3228 _ D,2
S2,349,D,1205,3231,D,3231 _ D,2
S2,349,W,1205,3234,D,3234 _ D,2
S2,349,D,1206,3237,D,3237 _ D,2
S2,349,W,1206,3240,D,3240 _ D,2
S2,349,D,1207,3243,D,3243 _ D,2
S2,349,W,1207,3246,D,3246 _ D,2
S2,349,D,1208,3249,D,3249 _ D,2
S2,349,W,1208,3252,D,3252 _ D,2
S2,349,D,1209,3255,D,3255 _ D,2
S2,349,W,1209,3258,D,3258 _ D,2
S2,371,D,1210,3261,D,3261 _ D,2
S2,371,W,1210,3264,D,3264 _ D,2
S2,371,D,1211,3267,D,3267 _ D,2
S2,371,W,1211,3270,D,3270 _ D,2
S2,371,D,1212,3273,D,3273 _ D,2
S2,371,W,1212,3276,D,3276 _ D,2
S2,371,D,1213,3279,D,3279 _ D,2
S2,371,W,1213,3282,D,3282 _ D,2
S2,371,D,1214,3285,D,3285 _ D,2
S2,371,W,1214,3288,D,3288 _ D,2
S2,371,D,1215,3291,D,3291 _ D,2
S2,371,W,1215,3294,D,3294 _ D,2
S2,372,D,1216,3297,D,3297 _ D,2
S2,372,W,1216,3300,D,3300 _ D,2
S2,372,D,1217,3303,D,3303 _ D,2
S2,372,W,1217,3306,D,3306 _ D,2
S2,372,D,1218,3309,D,3309 _ D,2
S2,372,W,1218,3312,D,3312 _ D,2
S2,372,D,1219,3315,D,3315 _ D,2
S2,372,W,1219,3318,D,3318 _ D,2
S2,372,D,1220,3321,D,3321 _ D,2
S2,372,W,1220,3324,D,3324 _ D,2
S2,372,D,1221,3327,D,3327 _ D,2
S2,372,W,1221,3330,D,3330 _ D,2
S2,373,D,1222,3333,D,3333 _ D,2
S2,373,W,1222,3336,D,3336 _ D,2
S2,373,D,1223,3339,D,3339 _ D,2
S2,373,W,1223,3342,D,3342 _ D,2
S2,373,D,1224,3345,D,3345 _ D,2
S2,373,W,1224,3348,D,3348 _ D,2
S2,373,D,1225,3351,D,3351 _ D,2
S2,373,W,1225,3354,D,3354 _ D,2
S2,373,D,1226,3357,D,3357 _ D,2
S2,373,W,1226,3360,D,3360 _ D,2
S2,373,D,1227,3363,D,3363 _ D,2
S2,373,W,1227,3366,D,3366 _ D,2
S2,374,D,1228,3369,D,3369 _ D,2
S2,374,W,1228,3372,D,3372 _ D,2
S2,374,D,1229,3375,D,3375 _ D,2
S2,374,W,1229,3378,D,3378 _ D,2
S2,374,D,1230,3381,D,3381 _ D,2
S2,374,W,1230,3384,D,3384 _ D,2
S2,374,D,1231,3387,D,3387 _ D,2
S2,374,W,1231,3390,D,3390 _ D,2
S2,374,D,1232,3393,D,3393 _ D,2
S2,374,W,1232,3396,D,3396 _ D,2
S2,374,D,1233,3399,D,3399 _ D,2
S2,374,W,1233,3402,D,3402 _ D,2
S2,375,D,1234,3405,D,3405 _ D,2
S2,375,W,1234,3408,D,3408 _ D,2
S2,375,D,1235,3411,D,3411 _ D,2
S2,375,W,1235,3414,D,3414 _ D,2
S2,375,D,1236,3417,D,3417 _ D,2
S2,375,W,1236,3420,D,3420 _ D,2
S2,375,D,1237,3423,D,3423 _ D,2
S2,375,W,1237,3426,D,3426 _ D,2
S2,375,D,1238,3429,D,3429 _ D,2
S2,375,W,1238,3432,D,3432 _ D,2
S2,375,D,1239,3435,D,3435 _ D,2
S2,375,W,1239,3438,D,3438 _ D,2
S2,1,D,1000,2002,W,2002 _ W,3
S2,1,W,1000,2005,W,2005 _ W,3
S2,1,D,1001,2008,W,2008 _ W,3
S2,1,W,1001,2011,W,2011 _ W,3
S2,1,D,1002,2014,W,2014 _ W,3
S2,1,W,1002,2017,W,2017 _ W,3
S2,1,D,1003,2020,W,2020 _ W,3
S2,1,W,1003,2023,W,2023 _ W,3
S2,1,D,1004,2026,W,2026 _ W,3
S2,1,W,1004,2029,W,2029 _ W,3
S2,1,D,1005,2032,W,2032 _ W,3
S2,1,W,1005,2035,W,2035 _ W,3
S2,3,D,1006,2038,W,2038 _ W,3
S2,3,W,1006,2041,W,2041 _ W,3
S2,3,D,1007,2044,W,2044 _ W,3
S2,3,W,1007,2047,W,2047 _ W,3
S2,3,D,1008,2050,W,2050 _ W,3
S2,3,W,1008,2053,W,2053 _ W,3
S2,3,D,1009,2056,W,2056 _ W,3
S2,3,W,1009,2059,W,2059 _ W,3
S2,3,D,1010,2062,W,2062 _ W,3
S2,3,W,1010,2065,W,2065 _ W,3
S2,3,D,1011,2068,W,2068 _ W,3
S2,3,W,1011,2071,W,2071 _ W,3
S2,4,D,1012,2074,W,2074 _ W,3
S2,4,W,1012,2077,W,2077 _ W,3
S2,4,D,1013,2080,W,2080 _ W,3
S2,4,W,1013,2083,W,2083 _ W,3
S2,4,D,1014,2086,W,2086 _ W,3
S2,4,W,1014,2089,W,2089 _ W,3
S2,4,D,1015,2092,W,2092 _ W,3
S2,4,W,1015,2095,W,2095 _ W,3
S2,4,D,1016,2098,W,2098 _ W,3
S2,4,W,1016,2101,W,2101 _ W,3
S2,4,D,1017,2104,W,2104 _ W,3
S2,4,W,1017,2107,W,2107 _ W,3
S2,6,D,1018,2110,W,2110 _ W,3
S2,6,W,1018,2113,W,2113 _ W,3
S2,6,D,1019,2116,W,2116 _ W,3
S2,6,W,1019,2119,W,2119 _ W,3
S2,6,D,1020,2122,W,2122 _ W,3
S2,6,W,1020,2125,W,2125 _ W,3
S2,6,D,1021,2128,W,2128 _ W,3
S2,6,W,1021,2131,W,2131 _ W,3
S2,6,D,1022,2134,W,2134 _ W,3
S2,6,W,1022,2137,W,2137 _ W,3
S2,6,D,1023,2140,W,2140 _ W,3
S2,6,W,1023,2143,W,2143 _ W,3
S2,7,D,1024,2146,W,2146 _ W,3
S2,7,W,1024,2149,W,2149 _ W,3
S2,7,D,1025,2152,W,2152 _ W,3
S2,7,W,1025,2155,W,2155 _ W,3
S2,7,D,1026,2158,W,2158 _ W,3
S2,7,W,1026,2161,W,2161 _ W,3
S2,7,D,1027,2164,W,2164 _ W,3
S2,7,W,1027,2167,W,2167 _ W,3
S2,7,D,1028,2170,W,2170 _ W,3
S2,7,W,1028,2173,W,2173 _ W,3
S2,7,D,1029,2176,W,2176 _ W,3
S2,7,W,1029,2179,W,2179 _ W,3
S2,28,D,1030,2182,W,2182 _ W,3
S2,28,W,1030,2185,W,2185 _ W,3
S2,28,D,1031,2188,W,2188 _ W,3
S2,28,W,1031,2191,W,2191 _ W,3
S2,28,D,1032,2194,W,2194 _ W,3
S2,28,W,1032,2197,W,2197 _ W,3
S2,28,D,1033,2200,W,2200 _ W,3
S2,28,W,1033,2203,W,2203 _ W,3
S2,28,D,1034,2206,W,2206 _ W,3
S2,28,W,1034,2209,W,2209 _ W,3
S2,28,D,1035,2212,W,2212 _ W,3
S2,28,W,1035,2215,W,2215 _ W,3
S2,29,D,1036,2218,W,2218 _ W,3
S2,29,W,1036,2221,W,2221 _ W,3
S2,29,D,1037,2224,W,2224 _ W,3
S2,29,W,1037,2227,W,2227 _ W,3
S2,29,D,1038,2230,W,2230 _ W,3
S2,29,W,1038,2233,W,2233 _ W,3
S2,29,D,1039,2236,W,2236 _ W,3
S2,29,W,1039,2239,W,2239 _ W,3
S2,29,D,1040,2242,W,2242 _ W,3
S2,29,W,1040,2245,W,2245 _ W,3
S2,29,D,1041,2248,W,2248 _ W,3
S2,29,W,1041,2251,W,2251 _ W,3
S2,32,D,1042,2254,W,2254 _ W,3
S2,32,W,1042,2257,W,2257 _ W,3
S2,32,D,1043,2260,W,2260 _ W,3
S2,32,W,1043,2263,W,2263 _ W,3
S2,32,D,1044,2266,W,2266 _ W,3
S2,32,W,1044,2269,W,2269 _ W,3
S2,32,D,1045,2272,W,2272 _ W,3
S2,32,W,1045,2275,W,2275 _ W,3
S2,32,D,1046,2278,W,2278 _ W,3
S2,32,W,1046,2281,W,2281 _ W,3
S2,32,D,1047,2284,W,2284 _ W,3
S2,32,W,1047,2287,W,2287 _ W,3
S2,35,D,1048,2290,W,2290 _ W,3
S2,35,W,1048,2293,W,2293 _ W,3
S2,35,D,1049,2296,W,2296 _ W,3
S2,35,W,1049,2299,W,2299 _ W,3
S2,35,D,1050,2302,W,2302 _ W,3
S2,35,W,1050,2305,W,2305 _ W,3
S2,35,D,1051,2308,W,2308 _ W,3
S2,35,W,1051,2311,W,2311 _ W,3
S2,35,D,1052,2314,W,2314 _ W,3
S2,35,W,1052,2317,W,2317 _ W,3
S2,35,D,1053,2320,W,2320 _ W,3
S2,35,W,1053,2323,W,2323 _ W,3
S2,37,D,1054,2326,W,2326 _ W,3
S2,37,W,1054,2329,W,2329 _ W,3
S2,37,D,1055,2332,W,2332 _ W,3
S2,37,W,1055,2335,W,2335 _ W,3
S2,37,D,1056,2338,W,2338 _ W,3
S2,37,W,1056,2341,W,2341 _ W,3
S2,37,D,1057,2344,W,2344 _ W,3
S2,37,W,1057,2347,W,2347 _ W,3
S2,37,D,1058,2350,W,2350 _ W,3
S2,37,W,1058,2353,W,2353 _ W,3
S2,37,D,1059,2356,W,2356 _ W,3
S2,37,W,1059,2359,W,2359 _ W,3
S2,38,D,1060,2362,W,2362 _ W,3
S2,38,W,1060,2365,W,2365 _ W,3
S2,38,D,1061,2368,W,2368 _ W,3
S2,38,W,1061,2371,W,2371 _ W,3
S2,38,D,1062,2374,W,2374 _ W,3
S2,38,W,1062,2377,W,2377 _ W,3
S2,38,D,1063,2380,W,2380 _ W,3
S2,38,W,1063,2383,W,2383 _ W,3
S2,38,D,1064,2386,W,2386 _ W,3
S2,38,W,1064,2389,W,2389 _ W,3
S2,38,D,1065,2392,W,2392 _ W,3
S2,38,W,1065,2395,W,2395 _ W,3
S2,39A,D,1066,2398,W,2398 _ W,3
S2,39A,W,1066,2401,W,2401 _ W,3
S2,39A,D,1067,2404,W,2404 _ W,3
S2,39A,W,1067,2407,W,2407 _ W,3
S2,39A,D,1068,2410,W,2410 _ W,3
S2,39A,W,1068,2413,W,2413 _ W,3
S2,39A,D,1069,2416,W,2416 _ W,3
S2,39A,W,1069,2419,W,2419 _ W,3
S2,39A,D,1070,2422,W,2422 _ W,3
S2,39A,W,1070,2425,W,2425 _ W,3
S2,39A,D,1071,2428,W,2428 _ W,3
S2,39A,W,1071,2431,W,2431 _ W,3
S2,39B,D,1072,2434,W,2434 _ W,3
S2,39B,W,1072,2437,W,2437 _ W,3
S2,39B,D,1073,2440,W,2440 _ W,3
S2,39B,W,1073,2443,W,2443 _ W,3
S2,39B,D,1074,2446,W,2446 _ W,3
S2,39B,W,1074,2449,W,2449 _ W,3
S2,39B,D,1075,2452,W,2452 _ W,3
S2,39B,W,1075,2455,W,2455 _ W,3
S2,39B,D,1076,2458,W,2458 _ W,3
S2,39B,W,1076,2461,W,2461 _ W,3
S2,39B,D,1077,2464,W,2464 _ W,3
S2,39B,W,1077,2467,W,2467 _ W,3
S2,40,D,1078,2470,W,2470 _ W,3
S2,40,W,1078,2473,W,2473 _ W,3
S2,40,D,1079,2476,W,2476 _ W,3
S2,40,W,1079,2479,W,2479 _ W,3
S2,40,D,1080,2482,W,2482 _ W,3
S2,40,W,1080,2485,W,2485 _ W,3
S2,40,D,1081,2488,W,2488 _ W,3
S2,40,W,1081,2491,W,2491 _ W,3
S2,40,D,1082,2494,W,2494 _ W,3
S2,40,W,1082,2497,W,2497 _ W,3
S2,40,D,1083,2500,W,2500 _ W,3
S2,40,W,1083,2503,W,2503 _ W,3
S2,41,D,1084,2506,W,2506 _ W,3
S2,41,W,1084,2509,W,2509 _ W,3
S2,41,D,1085,2512,W,2512 _ W,3
S2,41,W,1085,2515,W,2515 _ W,3
S2,41,D,1086,2518,W,2518 _ W,3
S2,41,W,1086,2521,W,2521 _ W,3
S2,41,D,1087,2524,W,2524 _ W,3
S2,41,W,1087,2527,W,2527 _ W,3
S2,41,D,1088,2530,W,2530 _ W,3
S2,41,W,1088,2533,W,2533 _ W,3
S2,41,D,1089,2536,W,2536 _ W,3
S2,41,W,1089,2539,W,2539 _ W,3
S2,49,D,1090,2542,W,2542 _ W,3
S2,49,W,1090,2545,W,2545 _ W,3
S2,49,D,1091,2548,W,2548 _ W,3
S2,49,W,1091,2551,W,2551 _ W,3
S2,49,D,1092,2554,W,2554 _ W,3
S2,49,W,1092,2557,W,2557 _ W,3
S2,49,D,1093,2560,W,2560 _ W,3
S2,49,W,1093,2563,W,2563 _ W,3
S2,49,D,1094,2566,W,2566 _ W,3
S2,49,W,1094,2569,W,2569 _ W,3
S2,49,D,1095,2572,W,2572 _ W,3
S2,49,W,1095,2575,W,2575 _ W,3
S2,51,D,1096,2578,W,2578 _ W,3
S2,51,W,1096,2581,W,2581 _ W,3
S2,51,D,1097,2584,W,2584 _ W,3
S2,51,W,1097,2587,W,2587 _ W,3
S2,51,D,1098,2590,W,2590 _ W,3
S2,51,W,1098,2593,W,2593 _ W,3
S2,51,D,1099,2596,W,2596 _ W,3
S2,51,W,1099,2599,W,2599 _ W,3
S2,51,D,1100,2602,W,2602 _ W,3
S2,51,W,1100,2605,W,2605 _ W,3
S2,51,D,1101,2608,W,2608 _ W,3
S2,51,W,1101,2611,W,2611 _ W,3
S2,52,D,1102,2614,W,2614 _ W,3
S2,52,W,1102,2617,W,2617 _ W,3
S2,52,D,1103,2620,W,2620 _ W,3
S2,52,W,1103,2623,W,2623 _ W,3
S2,52,D,1104,2626,W,2626 _ W,3
S2,52,W,1104,2629,W,2629 _ W,3
S2,52,D,1105,2632,W,2632 _ W,3
S2,52,W,1105,2635,W,2635 _ W,3
S2,52,D,1106,2638,W,2638 _ W,3
S2,52,W,1106,2641,W,2641 _ W,3
S2,52,D,1107,2644,W,2644 _ W,3
S2,52,W,1107,2647,W,2647 _ W,3
S2,54,D,1108,2650,W,2650 _ W,3
S2,54,W,1108,2653,W,2653 _ W,3
S2,54,D,1109,2656,W,2656 _ W,3
S2,54,W,1109,2659,W,2659 _ W,3
S2,54,D,1110,2662,W,2662 _ W,3
S2,54,W,1110,2665,W,2665 _ W,3
S2,54,D,1111,2668,W,2668 _ W,3
S2,54,W,1111,2671,W,2671 _ W,3
S2,54,D,1112,2674,W,2674 _ W,3
S2,54,W,1112,2677,W,2677 _ W,3
S2,54,D,1113,2680,W,2680 _ W,3
S2,54,W,1113,2683,W,2683 _ W,3
S2,57,D,1114,2686,W,2686 _ W,3
S2,57,W,1114,2689,W,2689 _ W,3
S2,57,D,1115,2692,W,2692 _ W,3
S2,57,W,1115,2695,W,2695 _ W,3
S2,57,D,1116,2698,W,2698 _ W,3
S2,57,W,1116,2701,W,2701 _ W,3
S2,57,D,1117,2704,W,2704 _ W,3
S2,57,W,1117,2707,W,2707 _ W,3
S2,57,D,1118,2710,W,2710 _ W,3
S2,57,W,1118,2713,W,2713 _ W,3
S2,57,D,1119,2716,W,2716 _ W,3
S2,57,W,1119,2719,W,2719 _ W,3
S2,148,D,1120,2722,W,2722 _ W,3
S2,148,W,1120,2725,W,2725 _ W,3
S2,148,D,1121,2728,W,2728 _ W,3
S2,148,W,1121,2731,W,2731 _ W,3
S2,148,D,1122,2734,W,2734 _ W,3
S2,148,W,1122,2737,W,2737 _ W,3
S2,148,D,1123,2740,W,2740 _ W,3
S2,148,W,1123,2743,W,2743 _ W,3
S2,148,D,1124,2746,W,2746 _ W,3
S2,148,W,1124,2749,W,2749 _ W,3
S2,148,D,1125,2752,W,2752 _ W,3
S2,148,W,1125,2755,W,2755 _ W,3
S2,152,D,1126,2758,W,2758 _ W,3
S2,152,W,1126,2761,W,2761 _ W,3
S2,152,D,1127,2764,W,2764 _ W,3
S2,152,W,1127,2767,W,2767 _ W,3
S2,152,D,1128,2770,W,2770 _ W,3
S2,152,W,1128,2773,W,2773 _ W,3
S2,152,D,1129,2776,W,2776 _ W,3
S2,152,W,1129,2779,W,2779 _ W,3
S2,152,D,1130,2782,W,2782 _ W,3
S2,152,W,1130,2785,W,2785 _ W,3
S2,152,D,1131,2788,W,2788 _ W,3
S2,152,W,1131,2791,W,2791 _ W,3
S2,153,D,1132,2794,W,2794 _ W,3
S2,153,W,1132,2797,W,2797 _ W,3
S2,153,D,1133,2800,W,2800 _ W,3
S2,153,W,1133,2803,W,2803 _ W,3
S2,153,D,1134,2806,W,2806 _ W,3
S2,153,W,1134,2809,W,2809 _ W,3
S2,153,D,1135,2812,W,2812 _ W,3
S2,153,W,1135,2815,W,2815 _ W,3
S2,153,D,1136,2818,W,2818 _ W,3
S2,153,W,1136,2821,W,2821 _ W,3
S2,153,D,1137,2824,W,2824 _ W,3
S2,153,W,1137,2827,W,2827 _ W,3
S2,154,D,1138,2830,W,2830 _ W,3
S2,154,W,1138,2833,W,2833 _ W,3
S2,154,D,1139,2836,W,2836 _ W,3
S2,154,W,1139,2839,W,2839 _ W,3
S2,154,D,1140,2842,W,2842 _ W,3
S2,154,W,1140,2845,W,2845 _ W,3
S2,154,D,1141,2848,W,2848 _ W,3
S2,154,W,1141,2851,W,2851 _ W,3
S2,154,D,1142,2854,W,2854 _ W,3
S2,154,W,1142,2857,W,2857 _ W,3
S2,154,D,1143,2860,W,2860 _ W,3
S2,154,W,1143,2863,W,2863 _ W,3
S2,155,D,1144,2866,W,2866 _ W,3
S2,155,W,1144,2869,W,2869 _ W,3
S2,155,D,1145,2872,W,2872 _ W,3
S2,155,W,1145,2875,W,2875 _ W,3
S2,155,D,1146,2878,W,2878 _ W,3
S2,155,W,1146,2881,W,2881 _ W,3
S2,155,D,1147,2884,W,2884 _ W,3
S2,155,W,1147,2887,W,2887 _ W,3
S2,155,D,1148,2890,W,2890 _ W,3
S2,155,W,1148,2893,W,2893 _ W,3
S2,155,D,1149,2896,W,2896 _ W,3
S2,155,W,1149,2899,W,2899 _ W,3
S2,164,D,1150,2902,W,2902 _ W,3
S2,164,W,1150,2905,W,2905 _ W,3
S2,164,D,1151,2908,W,2908 _ W,3
S2,164,W,1151,2911,W,2911 _ W,3
S2,164,D,1152,2914,W,2914 _ W,3
S2,164,W,1152,2917,W,2917 _ W,3
S2,164,D,1153,2920,W,2920 _ W,3
S2,164,W,1153,2923,W,2923 _ W,3
S2,164,D,1154,2926,W,2926 _ W,3
S2,164,W,1154,2929,W,2929 _ W,3
S2,164,D,1155,2932,W,2932 _ W,3
S2,164,W,1155,2935,W,2935 _ W,3
S2,166,D,1156,2938,W,2938 _ W,3
S2,166,W,1156,2941,W,2941 _ W,3
S2,166,D,1157,2944,W,2944 _ W,3
S2,166,W,1157,2947,W,2947 _ W,3
S2,166,D,1158,2950,W,2950 _ W,3
S2,166,W,1158,2953,W,2953 _ W,3
S2,166,D,1159,2956,W,2956 _ W,3
S2,166,W,1159,2959,W,2959 _ W,3
S2,166,D,1160,2962,W,2962 _ W,3
S2,166,W,1160,2965,W,2965 _ W,3
S2,166,D,1161,2968,W,2968 _ W,3
S2,166,W,1161,2971,W,2971 _ W,3
S2,167,D,1162,2974,W,2974 _ W,3
S2,167,W,1162,2977,W,2977 _ W,3
S2,167,D,1163,2980,W,2980 _ W,3
S2,167,W,1163,2983,W,2983 _ W,3
S2,167,D,1164,2986,W,2986 _ W,3
S2,167,W,1164,2989,W,2989 _ W,3
S2,167,D,1165,2992,W,2992 _ W,3
S2,167,W,1165,2995,W,2995 _ W,3
S2,167,D,1166,2998,W,2998 _ W,3
S2,167,W,1166,3001,W,3001 _ W,3
S2,167,D,1167,3004,W,3004 _ W,3
S2,167,W,1167,3007,W,3007 _ W,3
S2,170,D,1168,3010,W,3010 _ W,3
S2,170,W,1168,3013,W,3013 _ W,3
S2,170,D,1169,3016,W,3016 _ W,3
S2,170,W,1169,3019,W,3019 _ W,3
S2,170,D,1170,3022,W,3022 _ W,3
S2,170,W,1170,3025,W,3025 _ W,3
S2,170,D,1171,3028,W,3028 _ W,3
S2,170,W,1171,3031,W,3031 _ W,3
S2,170,D,1172,3034,W,3034 _ W,3
S2,170,W,1172,3037,W,3037 _ W,3
S2,170,D,1173,3040,W,3040 _ W,3
S2,170,W,1173,3043,W,3043 _ W,3
S2,172,D,1174,3046,W,3046 _ W,3
S2,172,W,1174,3049,W,3049 _ W,3
S2,172,D,1175,3052,W,3052 _ W,3
S2,172,W,1175,3055,W,3055 _ W,3
S2,172,D,1176,3058,W,3058 _ W,3
S2,172,W,1176,3061,W,3061 _ W,3
S2,172,D,1177,3064,W,3064 _ W,3
S2,172,W,1177,3067,W,3067 _ W,3
S2,172,D,1178,3070,W,3070 _ W,3
S2,172,W,1178,3073,W,3073 _ W,3
S2,172,D,1179,3076,W,3076 _ W,3
S2,172,W,1179,3079,W,3079 _ W,3
S2,342,D,1180,3082,W,3082 _ W,3
S2,342,W,1180,3085,W,3085 _ W,3
S2,342,D,1181,3088,W,3088 _ W,3
S2,342,W,1181,3091,W,3091 _ W,3
S2,342,D,1182,3094,W,3094 _ W,3
S2,342,W,1182,3097,W,3097 _ W,3
S2,342,D,1183,3100,W,3100 _ W,3
S2,342,W,1183,3103,W,3103 _ W,3
S2,342,D,1184,3106,W,3106 _ W,3
S2,342,W,1184,3109,W,3109 _ W,3
S2,342,D,1185,3112,W,3112 _ W,3
S2,342,W,1185,3115,W,3115 _ W,3
S2,343,D,1186,3118,W,3118 _ W,3
S2,343,W,1186,3121,W,3121 _ W,3
S2,343,D,1187,3124,W,3124 _ W,3
S2,343,W,1187,3127,W,3127 _ W,3
S2,343,D,1188,3130,W,3130 _ W,3
S2,343,W,1188,3133,W,3133 _ W,3
S2,343,D,1189,3136,W,3136 _ W,3
S2,343,W,1189,3139,W,3139 _ W,3
S2,343,D,1190,3142,W,3142 _ W,3
S2,343,W,1190,3145,W,3145 _ W,3
S2,343,D,1191,3148,W,3148 _ W,3
S2,343,W,1191,3151,W,3151 _ W,3
S2,344,D,1192,3154,W,3154 _ W,3
S2,344,W,1192,3157,W,3157 _ W,3
S2,344,D,1193,3160,W,3160 _ W,3
S2,344,W,1193,3163,W,3163 _ W,3
S2,344,D,1194,3166,W,3166 _ W,3
S2,344,W,1194,3169,W,3169 _ W,3
S2,344,D,1195,3172,W,3172 _ W,3
S2,344,W,1195,3175,W,3175 _ W,3
S2,344,D,1196,3178,W,3178 _ W,3
S2,344,W,1196,3181,W,3181 _ W,3
S2,344,D,1197,3184,W,3184 _ W,3
S2,344,W,1197,3187,W,3187 _ W,3
S2,345,D,1198,3190,W,3190 _ W,3
S2,345,W,1198,3193,W,3193 _ W,3
